,"a, град","n, об/мин","Fx, Н","Mx, Н*м","Wв, Вт","P, Н/Вт"
63,5.0,8000.0,11.31061,0.32300197999999997,270.5975059901219,0.041798648360095725
64,5.0,9000.0,14.483062908416668,0.40533380862083335,382.0181146244343,0.03791197944279451
65,5.0,10000.0,18.055817000000005,0.49696669000000004,520.4223007942787,0.034694548970024656
66,6.0,0.0,0.0,0.0,0.0,
67,6.0,1000.0,0.15331688449922928,0.008500535270432711,0.8901739719057442,0.17223249537503124
68,6.0,2000.0,0.6994952201999689,0.027613346223142744,5.783325709043781,0.12095034161851209
69,6.0,3000.0,1.66110730369583,0.05727578741467456,17.993719297051232,0.0923159507088703
70,6.0,4000.0,3.0607254315804227,0.0974252134015726,40.80937795957311,0.0750005411651327
71,6.0,5000.0,4.91736071979029,0.14803933806270286,77.51321615001386,0.06343899742559464
72,6.0,6000.0,7.235779561633702,0.20925731256621735,131.4802471735943,0.055033206258581574
73,6.0,7000.0,10.01744393839326,0.2812105881806708,206.13812751934736,0.04859578409361975
74,6.0,8000.0,13.264842905877167,0.36383837928694257,304.8085278565002,0.04351860821991857
75,6.0,9000.0,16.980722288525037,0.4570318410439936,430.7423622841285,0.03942199276263458
76,6.0,10000.0,21.16782791077647,0.5606821286107844,587.1449520809092,0.03605213301375624
77,7.0,0.0,0.0,0.0,0.0,
78,7.0,1000.0,0.185482190376896,0.009418872329799375,0.9863420038799299,0.1880505845307945
79,7.0,2000.0,0.818608713519969,0.030998519631142744,6.492314769690469,0.12608888240318597
80,7.0,3000.0,1.9267146017981631,0.0645244947813079,20.270967878154984,0.09504798258175368
81,7.0,4000.0,3.537134887580422,0.10978235065757261,45.985523509286494,0.07691844340678473
82,7.0,5000.0,5.67295508999829,0.16667579466580287,87.27124200888785,0.0650037166816137
83,7.0,6000.0,8.340262675233703,0.23558115232621737,148.02000349445248,0.05634551059543976
84,7.0,7000.0,11.541097760823925,0.31686511760863745,232.27426265357096,0.04968737228556861
85,7.0,8000.0,15.278309122677165,0.4103832401669426,343.80185932395796,0.04443928590938976
86,7.0,9000.0,19.55494770129437,0.515863283576027,486.18969058174633,0.040220819322384346
87,7.0,10000.0,24.37406443717647,0.6330330114107844,662.9106193759814,0.03676825159343585
88,8.0,0.0,0.0,0.0,0.0,
89,8.0,1000.0,0.2076616627714539,0.01022194143010112,1.0704392034076942,0.19399669043358325
90,8.0,2000.0,0.935162217248056,0.03462122351354307,7.251052096562475,0.1289691764442557
91,8.0,3000.0,2.2056764978894403,0.07269610669110581,22.83815547253578,0.09657857441866946
92,8.0,4000.0,4.0423793391552385,0.12394485140356931,51.91789794929759,0.07786099782204162
93,8.0,5000.0,6.466617576242677,0.1880963657927749,98.48702682358667,0.0656595877122568
94,8.0,6000.0,9.492426047299336,0.2658021488048089,167.00841559871373,0.05683801030786167
95,8.0,7000.0,13.1298923820704,0.3577275669305129,262.2280024596051,0.05007051977255173
96,8.0,8000.0,17.3806273737411,0.46367086603550345,388.44399637886795,0.04474422963352726
97,8.0,9000.0,22.244122606356672,0.5832135118290916,549.6657852709735,0.04046845047011757
98,8.0,10000.0,27.719869663962367,0.7159369700205882,749.7274418166719,0.036973262705702864
99,9.0,0.0,0.0,0.0,0.0,
100,9.0,1000.0,0.2200647300216786,0.010914371830202873,1.1429503453437575,0.19254093663665783
101,9.0,2000.0,1.0461250056561433,0.0384039273879434,8.043299743397254,0.13006167108404823
102,9.0,3000.0,2.4919718071450507,0.08166583652510376,25.656079207653097,0.09712987658697696
103,9.0,4000.0,4.571396114730057,0.13989726909356606,58.600031045549535,0.07801013127751982
104,9.0,5000.0,7.300019190729066,0.21260852239414693,111.32156200733884,0.06557596802538411
105,9.0,6000.0,10.700783425764975,0.30056240352340047,188.84892777088118,0.056663193972420006
106,9.0,7000.0,14.793407160569549,0.40457987697358816,296.57253950111357,0.04988124384494473
107,9.0,8000.0,19.577391408005038,0.5244620270240644,439.37228031616337,0.0445576388977419
108,9.0,9000.0,25.04718284896632,0.6597549679009567,621.8044080981045,0.04028144947633521
109,9.0,10000.0,31.19722816434827,0.8100048138303922,848.2350575006427,0.036778989371498164
110,10.0,0.0,0.0,0.0,0.0,
111,10.0,1000.0,0.23088278500000003,0.011622102875000009,1.2170637670454947,0.1897047560297385
112,10.0,2000.0,1.1505701999999998,0.04231636999999999,8.862719807905831,0.1298213443432629
113,10.0,3000.0,2.771068265,0.091223449625,28.658691917701855,0.09669207069734996
114,10.0,4000.0,5.104383,0.15748398999999996,65.96673947226778,0.07737813087072264
115,10.0,5000.0,8.163719480000001,0.24048109737499998,125.91560814008527,0.06483484931365771
116,10.0,6000.0,11.967079,0.34056771,213.98500315717985,0.0559248490475276
117,10.0,7000.0,16.52959959,0.45819583962500005,335.8750928566384,0.04921353188000556
118,10.0,8000.0,21.85017,0.59324396,496.9948977393379,0.04396457609401837
119,10.0,9000.0,27.923616659999993,0.7454471603749999,702.5673968020417,0.03974510742613903
120,10.0,10000.0,34.744766,0.9145405300000001,957.7046034860389,0.03627920955326858
121,11.0,0.0,0.0,0.0,0.0,
122,11.0,1000.0,0.2464711290417187,0.01244972529622487,1.303732184327702,0.18905042922509188
123,11.0,2000.0,1.2472300889835763,0.04633439154034128,9.704252271445947,0.12852407935163224
124,11.0,3000.0,3.028441756607083,0.10114046743043388,31.774214946008886,0.09531130074348167
125,11.0,4000.0,5.61627100869375,0.1763544216645873,73.87116740393921,0.07602791733320109
126,11.0,5000.0,9.029955579169554,0.2714208455727788,142.11562241376194,0.0635394999212636
127,11.0,6000.0,13.261024630538346,0.38561682101255557,242.29019439873895,0.05473199055144002
128,11.0,7000.0,18.297431032241114,0.5183357538075817,379.9599524594595,0.04815620939470823
129,11.0,8000.0,24.14053105288946,0.6696038551184187,560.9660138814475,0.04303385669633675
130,11.0,9000.0,30.795031810887647,0.8396055374398516,791.3095765003042,0.03891654129485416
131,11.0,10000.0,38.265640424639926,1.028525213266667,1077.0690846768118,0.035527563615960635
132,12.0,0.0,0.0,0.0,0.0,
133,12.0,1000.0,0.26445252958863114,0.013395337966691404,1.402756511617005,0.188523473174819
134,12.0,2000.0,1.33310774467157,0.05045001724416982,10.566226903184152,0.12616686702704025
135,12.0,3000.0,3.2510809537711824,0.11113029630138879,34.912612245169996,0.09312052993745706
136,12.0,4000.0,6.063487465409832,0.19540243360730183,81.8499799885689,0.07408050027937274
137,12.0,5000.0,9.79960740644881,0.3028929292144593,158.59436687407307,0.06179038763860941
138,12.0,6000.0,14.425380177105083,0.4318692495097989,271.3514523142643,0.053161241828911986
139,12.0,7000.0,19.901899515846026,0.5807073637939358,425.680730528789,0.04675311351567052
140,12.0,8000.0,26.234217240784886,0.749576286687807,627.9635614836083,0.04177665528682062
141,12.0,9000.0,33.43837468994638,0.9390932941424301,885.0745781739892,0.03778029051397409
142,12.0,10000.0,41.53041320135521,1.1498756621088237,1204.1469775409269,0.03448948838967099
143,13.0,0.0,0.0,0.0,0.0,
144,13.0,1000.0,0.2804646800096006,0.014432923601648908,1.5114122252254314,0.18556464962281785
145,13.0,2000.0,1.4051113222407787,0.05466242520543149,11.448471563519007,0.12273352948861922
146,13.0,3000.0,3.4274008929739264,0.12090834009466962,37.98447529991503,0.09023162399670144
147,13.0,4000.0,6.400794358489434,0.21339050355268513,89.38480510759229,0.07160942344489997
148,13.0,5000.0,10.362013526688742,0.3319311655398288,173.79875185957061,0.059620759158623006
149,13.0,6000.0,15.280823571957457,0.4747622347245671,298.3019097625146,0.05122603333020192
150,13.0,7000.0,21.12114037061988,0.6401953305120991,469.28768767983667,0.045006806965345765
151,13.0,8000.0,27.89043924027085,0.8284512565464367,694.0417017129383,0.04018553809005353
152,13.0,9000.0,35.60708535882286,1.0402281125312955,980.3918989157684,0.03631923662180534
153,13.0,10000.0,44.28944390418838,1.276223998170392,1336.4586456623658,0.03313940468561073
154,14.0,0.0,0.0,0.0,0.0,
155,14.0,1000.0,0.2947006398836577,0.015594121481139877,1.633012582811194,0.18046440240915795
156,14.0,2000.0,1.4679088841219938,0.05904224526286462,12.36577893128415,0.11870735295197095
157,14.0,3000.0,3.5699244750125723,0.13057010680199554,41.019808830758386,0.0870292811393039
158,14.0,4000.0,6.651047154852955,0.2304034415553539,96.51116791361399,0.0689147929574972
159,14.0,5000.0,10.751365374649419,0.3585375945935179,187.72984553512524,0.05727041080762932
160,14.0,6000.0,15.870122420243092,0.514046349442092,322.9848470023856,0.049135811068331245
161,14.0,7000.0,22.00073602178882,0.6960555872039084,510.23539449164997,0.043118796264042525
162,14.0,8000.0,29.15416685186139,0.9048211408356781,758.0211863632271,0.038460886550856055
163,14.0,9000.0,37.34576131864061,1.1408813312575827,1075.2553226689695,0.0347319939100064
164,14.0,10000.0,46.590865830306264,1.404774479389804,1471.0763948004783,0.031671275533331746
165,15.0,0.0,0.0,0.0,0.0,
166,15.0,1000.0,0.31190883500000033,0.01696822745000001,1.77690862337869,0.1755345384091409
167,15.0,2000.0,1.5339284,0.06373155900000001,13.347906503748298,0.11491902490995493
168,15.0,3000.0,3.7152824650000005,0.14059120855000004,44.16803079399906,0.08411700495157193
169,15.0,4000.0,6.905194800000001,0.24784839,103.81849083040773,0.066512186266317
170,15.0,5000.0,11.146707255000004,0.38568247922500015,201.9428738919264,0.05519732902764065
171,15.0,6000.0,16.458134,0.5537855,347.95369169291007,0.04729978268063696
172,15.0,7000.0,22.85371599000001,0.751915339425,551.182731507113,0.04146304788524581
173,15.0,8000.0,30.356129000000003,0.98058069,821.4893578549361,0.03695255295730865
174,15.0,9000.0,38.990157509999996,1.2404779455750001,1169.122920227574,0.03334992141152311
175,15.0,10000.0,48.780586,1.5323035000000003,1604.6244728899762,0.030400001261444504
176,16.0,0.0,0.0,0.0,0.0,
177,16.0,1000.0,0.33463894384216525,0.018577262938348688,1.9454064256974057,0.17201492676380004
178,16.0,2000.0,1.6114318224501005,0.06881050617363509,14.411638712325807,0.11181461418900927
179,16.0,3000.0,3.889837018165997,0.15134071080376646,47.54508652501701,0.08181364894812557
180,16.0,4000.0,7.229312913332046,0.26680885792664977,111.76063306333943,0.06468568327843036
181,16.0,5000.0,11.67788394050541,0.4155939319560998,217.6044739182966,0.053665642669139584
182,16.0,6000.0,17.23783873310312,0.5970269305695596,375.1230838145184,0.045952487268489356
183,16.0,7000.0,23.91103630544164,0.8105814904665054,594.1872663032689,0.04024158318673497
184,16.0,8000.0,31.743352994575222,1.0573497911709164,885.8032896579341,0.0358356684437618
185,16.0,9000.0,40.79166946824259,1.3388286479128968,1261.8162734096138,0.03232774083505634
186,16.0,10000.0,51.11286639418244,1.656514875922551,1734.6983215868313,0.029464988671590156
187,17.0,0.0,0.0,0.0,0.0,
188,17.0,1000.0,0.3558534180692738,0.02016412448878027,2.1115821786674043,0.1685245412962563
189,17.0,2000.0,1.6906674865220128,0.07409903284323476,15.519265147894341,0.10893991889502598
190,17.0,3000.0,4.074683178153052,0.16269538731523514,51.112263356248874,0.0797202649734526
191,17.0,4000.0,7.578141465757226,0.2868438501566529,120.1528709839403,0.06307083138088415
192,17.0,5000.0,12.252750272851017,0.44701525133632763,234.056638273467,0.052349509773506844
193,17.0,6000.0,18.076085325837482,0.6420010916909679,403.3811826505943,0.04481142428871018
194,17.0,7000.0,25.02884649813182,0.8708195132895633,638.3440432957307,0.039209023348771986
195,17.0,8000.0,33.178362448311276,1.1350745522623553,950.9178332437706,0.034890882564619974
196,17.0,9000.0,42.61361903124361,1.437016718254898,1354.3563495465903,0.031464111380664135
197,17.0,10000.0,53.423602101796526,1.7788965209127467,1862.8560805319757,0.028678330365993893
198,18.0,0.0,0.0,0.0,0.0,
199,18.0,1000.0,0.3665892085002873,0.021419005362183576,2.242992996434544,0.1634375181211072
200,18.0,2000.0,1.757889674602846,0.0793632731464977,16.62180505879182,0.10575804904371924
201,18.0,3000.0,4.240454186128192,0.1744176521210685,54.794921455992906,0.07738772268400458
202,18.0,4000.0,7.880835530896838,0.30716699105402195,128.6658083360796,0.06125042567883939
203,18.0,5000.0,12.728619378211672,0.47792100036742796,250.23885062509942,0.050865880123791486
204,18.0,6000.0,18.76552292330504,0.6858888370991311,430.9566663619753,0.04354387433362785
205,18.0,7000.0,25.977427252937233,0.9305255167146733,682.1108297006883,0.03808388039277456
206,18.0,8000.0,34.43473749405084,1.2133700417746098,1016.510509153348,0.033875436784939435
207,18.0,9000.0,44.228989783634034,1.5364824116132485,1448.1005570082332,0.030542761391523014
208,18.0,10000.0,55.45172025867494,1.901922625564899,1991.688716056966,0.027841559683309928
209,19.0,0.0,0.0,0.0,0.0,
210,19.0,1000.0,0.36872330087085886,0.02242489144348863,2.3483291405470834,0.1570151707034383
211,19.0,2000.0,1.8110677586117674,0.08462780078016102,17.72440514802763,0.10217932525725994
212,19.0,3000.0,4.37744771794961,0.18647032315709983,58.58137973428595,0.07472421676998535
213,19.0,4000.0,8.11827752361127,0.32781405372138767,137.31442972194685,0.059121809266879495
214,19.0,5000.0,13.076787029726715,0.5086425047933005,266.324592727024,0.04910093692748116
215,19.0,6000.0,19.26746812803824,0.729426857385886,458.3124112989178,0.042040031325862835
216,19.0,7000.0,26.70721319221913,0.9908384587250589,726.322525325805,0.03677045976267792
217,19.0,8000.0,35.451254486054346,1.2938616521954254,1083.9430030129868,0.03270582898502238
218,19.0,9000.0,45.564409245856766,1.639559030221264,1545.2479813409784,0.029486794220766825
219,19.0,10000.0,57.11149470793927,2.028993185226856,2124.7566949641487,0.026879075069300075
220,20.0,0.0,0.0,0.0,0.0,
221,20.0,1000.0,0.3749727158333338,0.023657561241666653,2.477414019955686,0.151356500291397
222,20.0,2000.0,1.8598862000000003,0.09017562900000001,18.88633957328258,0.09847785447165604
223,20.0,3000.0,4.495625884166667,0.19901662225833336,62.522915842903494,0.07190365042255034
224,20.0,4000.0,8.3230772,0.34964296,146.458100602052,0.05682906691938477
225,20.0,5000.0,13.382531647500002,0.5418678531000001,283.72134441923885,0.047167870555855675
226,20.0,6000.0,19.711905,0.77690768,488.145492001098,0.040381208723639435
227,20.0,7000.0,27.348792875833333,1.0561401464666669,774.1911625702166,0.03532563299358624
228,20.0,8000.0,36.331886,1.3801851000000003,1156.2611655344253,0.03142186824479862
229,20.0,9000.0,46.70014887416666,1.7494729235333333,1648.8393852679733,0.028323043039499472
230,20.0,10000.0,58.492546000000004,2.1644340000000004,2266.5899845266567,0.025806408039968153
231,21.0,0.0,0.0,0.0,0.0,
232,21.0,1000.0,0.39414403298192396,0.025432140598656634,2.6632475356600804,0.14799376614620097
233,21.0,2000.0,1.9126839149178276,0.09620571453054978,20.14927773350213,0.09492568121871758
234,21.0,3000.0,4.606589211483541,0.2122049425042954,66.66614884269389,0.06909937489194547
235,21.0,4000.0,8.526829488354897,0.3733140452285092,156.3734215962363,0.05452863665266327
236,21.0,5000.0,13.719127707606152,0.5795400803716161,303.4464764927179,0.04521102985335004
237,21.0,6000.0,20.208220416905302,0.8313814534412756,522.3723732923831,0.038685469312892476
238,21.0,7000.0,28.016461237975093,1.1295182834204918,827.9801463008065,0.033837117185895264
239,21.0,8000.0,37.177658503163585,1.4748661953544067,1235.581014494222,0.030089211526434827
240,21.0,9000.0,47.728484222475146,1.8683996908036975,1760.925222779501,0.027104208404226827
241,21.0,10000.0,59.705610405914186,2.311093271329043,2420.171214322708,0.024669994441952316
242,22.0,0.0,0.0,0.0,0.0,
243,22.0,1000.0,0.41751684421453344,0.027352832927565688,2.864381966003646,0.14576158109145212
244,22.0,2000.0,1.9703802314366123,0.10253584196111665,21.47505652231254,0.09175203936666669
245,22.0,3000.0,4.725071989538229,0.22608950910056944,71.02811408440716,0.06652396801530067
246,22.0,4000.0,8.748073946391376,0.3985543163458403,166.94604163847924,0.052400607169442705
247,22.0,5000.0,14.092010840965473,0.620212136303127,324.7423151795225,0.04339443978274034
248,22.0,6000.0,20.754079056619666,0.8903104040037507,559.3985249265487,0.03710070393793899
249,22.0,7000.0,28.728007590632824,1.2083201846402825,885.7449568917071,0.03243372414046402
250,22.0,8000.0,38.04908425157305,1.5756415016251646,1320.006337652482,0.028824925431221855
251,22.0,9000.0,48.76298655083073,1.9941566179258106,1879.4483342949582,0.025945372193018172
252,22.0,10000.0,60.9153919997963,2.46574779650963,2582.1250543732913,0.023591185832237356
253,23.0,0.0,0.0,0.0,0.0,
254,23.0,1000.0,0.4324704093277518,0.028867450772854616,3.0229923758621684,0.14306037050603201
255,23.0,2000.0,2.0318340309990703,0.10889269403753653,22.80643250786172,0.08909039282222972
256,23.0,3000.0,4.865365390487438,0.24068229196435578,75.61257202843738,0.0643459845362436
257,23.0,4000.0,9.000339013266336,0.4248428067236223,177.95773873778668,0.05057571014952016
258,23.0,5000.0,14.488310339274683,0.6616222135609625,346.42458092915615,0.041822408503504965
259,23.0,6000.0,21.317958466313105,0.9498341400232686,596.7983912851759,0.03572053607652315
260,23.0,7000.0,29.474370693634725,1.288521224451059,944.5353896369935,0.031205152307699553
261,23.0,8000.0,38.991143468440946,1.6790764960580955,1406.659835955041,0.027718956972968667
262,23.0,9000.0,49.914000524920205,2.1234805817764504,2001.333298724843,0.024940373778182322
263,23.0,10000.0,62.288665597260966,2.623714108538194,2747.546989501161,0.02267064615647209
264,24.0,0.0,0.0,0.0,0.0,
265,24.0,1000.0,0.4374565290416941,0.029914620665901153,3.1326517506306826,0.13964416215547193
266,24.0,2000.0,2.0911765540427436,0.11509935088338953,24.106351677880696,0.08674794850693014
267,24.0,3000.0,5.013549747548626,0.2555648546552014,80.28806699005239,0.06244451928541012
268,24.0,4000.0,9.25696578210482,0.4513217959840732,189.04923182246876,0.04896590000851099
269,24.0,5000.0,14.86418305172457,0.7022620841422872,367.7035674060111,0.0404243645406677
270,24.0,6000.0,21.83943483629218,1.0078026094803114,633.2210548423939,0.03448943251220212
271,24.0,7000.0,30.183833934812245,1.3675493738737123,1002.4660488226945,0.030109582234989826
272,24.0,8000.0,39.92453633689938,1.782339844220268,1493.169536214072,0.026738113367975585
273,24.0,9000.0,51.095208829820756,2.253319353673311,2123.703458307532,0.024059483742867125
274,24.0,10000.0,63.72951820084351,2.7816332353861704,2912.919512423467,0.02187822833038814
275,25.0,0.0,0.0,0.0,0.0,
276,25.0,1000.0,0.4419995450000002,0.030923783124999972,3.2383309962234645,0.13648992197383752
277,25.0,2000.0,2.1378114000000004,0.12107529,25.357949439683583,0.08430537355100413
278,25.0,3000.0,5.127494555,0.26988835437500003,84.78792713939387,0.06047434732742371
279,25.0,4000.0,9.451108000000001,0.47679681000000007,199.7201807401398,0.047321747682058435
280,25.0,5000.0,15.144813385,0.741377099375,388.1841414893683,0.03901450823542927
281,25.0,6000.0,22.229183,1.0637761,668.3902361648801,0.033257791327933835
282,25.0,7000.0,30.722025330000005,1.444285200625,1058.716347726791,0.029018183572931885
283,25.0,8000.0,40.645683,1.8832034000000002,1577.6687911080855,0.02576312799561196
284,25.0,9000.0,52.023632170000006,2.3808315993750004,2243.880918609282,0.0231846671267401
285,25.0,10000.0,64.87934900000002,2.9374707000000004,3076.1121237517564,0.021091347255856988
286,26.0,0.0,0.0,0.0,0.0,
287,26.0,1000.0,0.4536245208780995,0.03225726348051063,3.3779727325094173,0.13428898241612283
288,26.0,2000.0,2.165299797599479,0.1268200000140617,26.561118691495587,0.08152140814357985
289,26.0,3000.0,5.179020022830233,0.28310834075870145,88.94110834975324,0.05822976707760582
290,26.0,4000.0,9.538779389236458,0.500542416872478,209.66671728755423,0.04549496225552189
291,26.0,5000.0,15.283749630900672,0.7787183766745226,407.7359885626749,0.037484426343570944
292,26.0,6000.0,22.433812647571038,1.117936437128297,702.4201796125211,0.03193788176750032
293,26.0,7000.0,31.005645734302934,1.518614846801041,1113.2028241465925,0.02785264738981649
294,26.0,8000.0,41.022397601714864,1.9809399120307711,1659.5483399569819,0.02471901336888941
295,26.0,9000.0,52.508834814316124,2.505039953598199,2360.9445345519057,0.022240604997644305
296,26.0,10000.0,65.489723936616,3.0910432922840365,3236.9329663225126,0.020232029707744934
297,27.0,0.0,0.0,0.0,0.0,
298,27.0,1000.0,0.46993374918752767,0.0339235673568056,3.552467666389966,0.13228375127340047
299,27.0,2000.0,2.1846556911905575,0.1326362492923984,27.779271091780213,0.0786433770696377
300,27.0,3000.0,5.200655456728817,0.2959727864530702,92.98259315834659,0.055931495133419815
301,27.0,4000.0,9.57442267652203,0.5237679194851121,219.39539307205845,0.043640035200636126
302,27.0,5000.0,15.353382133425628,0.8159290405314501,427.21944659736204,0.035937928986401226
303,27.0,6000.0,22.548699218837843,1.172654147721542,736.8003311367193,0.030603541103259562
304,27.0,7000.0,31.166583946341042,1.5941941265030553,1168.6053297841993,0.02666989714320097
305,27.0,8000.0,41.229684209711365,2.0807208056099555,1743.140585886846,0.02365252954553589
306,27.0,9000.0,52.764757372773374,2.632386249597783,2480.9655909441544,0.021267831188538675
307,27.0,10000.0,65.79856079935168,3.2493425230220794,3402.703533107696,0.019337141822419576
308,28.0,0.0,0.0,0.0,0.0,
309,28.0,1000.0,0.48611273108823894,0.035836532713047396,3.7527929300480003,0.1295335874239193
310,28.0,2000.0,2.210694963384134,0.1388889366510136,29.088830869848167,0.07599806858087291
311,28.0,3000.0,5.2385848936959345,0.30953300111264576,97.24266023390892,0.05387126268548151
312,28.0,4000.0,9.63462071883189,0.5481445153966906,229.60623769010408,0.04196149379807175
313,28.0,5000.0,15.452593345133904,0.8551031038768483,447.73093820022274,0.034513123902605074
314,28.0,6000.0,22.70210451707844,1.2308037312266285,773.3367920064964,0.02935603834155576
315,28.0,7000.0,31.384345480448975,1.6755197243832227,1228.2201066489965,0.025552704527917375
316,28.0,8000.0,41.511054648122354,2.1890225190387325,1833.8712171612544,0.02263575231437434
317,28.0,9000.0,53.09660722474879,2.770958078073989,2611.566462444761,0.0203313252748098
318,28.0,10000.0,66.15537841497846,3.420972364369823,3582.4338826793132,0.018466601361390833
319,29.0,0.0,0.0,0.0,0.0,
320,29.0,1000.0,0.4988167008461886,0.037767104517994234,3.954961936702952,0.1261242734644436
321,29.0,2000.0,2.2453249619866305,0.1456281027312921,30.50027851312313,0.07361653963325453
322,29.0,3000.0,5.3039738905978036,0.3243856132528527,101.90874595253818,0.05204630712527868
